season,T1,T2,result
Q,636,720,1
Q,636,738,1
Q,636,748,-1
Q,636,754,-1
Q,636,771,-1
Q,636,772,-1
Q,636,775,-1
Q,636,780,-1
Q,636,781,-1
Q,636,786,-1
Q,636,789,-1
Q,636,793,-1
Q,636,814,-1
Q,636,817,-1
Q,636,825,-1
Q,636,827,-1
Q,636,828,-1
Q,636,830,-1
Q,636,835,-1
Q,636,843,-1
Q,636,846,-1
Q,636,849,-1
Q,636,853,-1
Q,637,640,-1
Q,637,643,-1
Q,637,644,-1
Q,637,647,-1
Q,637,648,-1
Q,637,651,-1
Q,637,653,-1
Q,637,660,-1
Q,637,666,-1
Q,637,670,-1
Q,637,671,-1
Q,637,676,-1
Q,637,680,-1
Q,637,685,-1
Q,637,687,-1
Q,637,695,-1
Q,637,701,-1
Q,637,702,-1
Q,637,707,-1
Q,637,708,-1
Q,637,717,-1
Q,637,719,-1
Q,637,720,-1
Q,637,738,-1
Q,637,748,-1
Q,637,754,-1
Q,637,771,-1
Q,637,772,1
Q,637,775,-1
Q,637,780,-1
Q,637,781,-1
Q,637,786,0
Q,637,789,-1
Q,637,793,-1
Q,637,814,-1
Q,637,817,-1
Q,637,825,-1
Q,637,827,-1
Q,637,828,-1
Q,637,830,-1
Q,637,835,-1
Q,637,843,-1
Q,637,846,-1
Q,637,849,-1
Q,637,853,-1
Q,640,643,-1
Q,640,644,-1
Q,640,647,-1
Q,640,648,-1
Q,640,651,1
Q,640,653,-1
Q,640,660,-1
Q,640,666,-1
Q,640,670,-1
Q,640,671,-1
Q,640,676,-1
Q,640,680,-1
Q,640,685,-1
Q,640,687,-1
Q,640,695,-1
Q,640,701,-1
Q,640,702,-1
Q,640,707,-1
Q,640,708,-1
Q,640,717,-1
Q,640,719,-1
Q,640,720,-1
Q,640,738,-1
Q,640,748,-1
Q,640,754,-1
Q,640,771,-1
Q,640,772,-1
Q,640,775,-1
Q,640,780,-1
Q,640,781,-1
Q,640,786,-1
Q,640,789,-1
Q,640,793,-1
Q,640,814,-1
Q,640,817,-1
Q,640,825,-1
Q,640,827,-1
Q,640,828,-1
Q,640,830,-1
Q,640,835,1
Q,640,843,-1
Q,640,846,-1
Q,640,849,-1
Q,640,853,-1
Q,643,644,-1
Q,643,647,-1
Q,643,648,-1
Q,643,651,-1
Q,643,653,-1
Q,643,660,-1
Q,643,666,-1
Q,643,670,-1
Q,643,671,-1
Q,643,676,-1
Q,643,680,-1
Q,643,685,-1
Q,643,687,-1
Q,643,695,-1
Q,643,701,-1
Q,643,702,-1
Q,643,707,-1
Q,643,708,-1
Q,643,717,-1
Q,643,719,-1
Q,643,720,-1
Q,643,738,-1
Q,643,748,-1
Q,643,754,-1
Q,643,771,-1
Q,643,772,-1
Q,643,775,-1
Q,643,780,-1
Q,643,781,-1
Q,643,786,-1
Q,643,789,-1
Q,643,793,-1
Q,643,814,-1
Q,643,817,-1
Q,643,825,-1
Q,643,827,-1
Q,643,828,-1
Q,643,830,-1
Q,643,835,-1
Q,643,843,-1
Q,643,846,-1
Q,643,849,-1
Q,643,853,-1
Q,644,647,-1
Q,644,648,-1
Q,644,651,-1
Q,644,653,-1
Q,644,660,-1
Q,644,666,-1
Q,644,670,-1
Q,644,671,-1
Q,644,676,-1
Q,644,680,-1
Q,644,685,-1
Q,644,687,-1
Q,644,695,-1
Q,644,701,-1
Q,644,702,-1
Q,644,707,-1
Q,644,708,-1
Q,644,717,-1
Q,644,719,-1
Q,644,720,-1
Q,644,738,-1
Q,644,748,-1
Q,644,754,-1
Q,644,771,-1
Q,644,772,-1
Q,644,775,-1
Q,644,780,-1
Q,644,781,-1
Q,644,786,-1
Q,644,789,-1
Q,644,793,-1
Q,644,814,-1
Q,644,817,-1
Q,644,825,-1
Q,644,827,-1
Q,644,828,-1
Q,644,830,-1
Q,644,835,-1
Q,644,843,-1
Q,644,846,-1
Q,644,849,-1
Q,644,853,0
Q,647,648,-1
Q,647,651,-1
Q,647,653,-1
Q,647,660,-1
Q,647,666,-1
Q,647,670,-1
Q,647,671,-1
Q,647,676,-1
Q,647,680,-1
Q,647,685,-1
Q,647,687,-1
Q,647,695,-1
Q,647,701,0
Q,647,702,-1
Q,647,707,-1
Q,647,708,-1
Q,647,717,-1
Q,647,719,-1
Q,647,720,-1
Q,647,738,-1
Q,647,748,-1
Q,647,754,-1
Q,647,771,-1
Q,647,772,-1
Q,647,775,-1
Q,647,780,-1
Q,647,781,-1
Q,647,786,-1
Q,647,789,-1
Q,647,793,-1
Q,647,814,-1
Q,647,817,-1
Q,647,825,-1
Q,647,827,-1
Q,647,828,-1
Q,647,830,-1
Q,647,835,-1
Q,647,843,-1
Q,647,846,-1
Q,647,849,-1
Q,647,853,-1
Q,648,651,-1
Q,648,653,-1
Q,648,660,-1
Q,648,666,-1
Q,648,670,-1
Q,648,671,0
Q,648,676,-1
Q,648,680,-1
Q,648,685,-1
Q,648,687,-1
Q,648,695,-1
Q,648,701,-1
Q,648,702,-1
Q,648,707,-1
Q,648,708,-1
Q,648,717,-1
Q,648,719,-1
Q,648,720,-1
Q,648,738,-1
Q,648,748,-1
Q,648,754,-1
Q,648,771,-1
Q,648,772,-1
Q,648,775,-1
Q,648,780,-1
Q,648,781,-1
Q,648,786,-1
Q,648,789,-1
Q,648,793,-1
Q,648,814,-1
Q,648,817,-1
Q,648,825,-1
Q,648,827,-1
Q,648,828,-1
Q,648,830,-1
Q,648,835,-1
Q,648,843,-1
Q,648,846,-1
Q,648,849,-1
Q,648,853,-1
Q,651,653,-1
Q,651,660,-1
Q,651,666,-1
Q,651,670,-1
Q,651,671,1
Q,651,676,-1
Q,651,680,-1
Q,651,685,-1
Q,651,687,-1
Q,651,695,-1
Q,651,701,1
Q,651,702,-1
Q,651,707,-1
Q,651,708,-1
Q,651,717,-1
Q,651,719,-1
Q,651,720,-1
Q,651,738,-1
Q,651,748,-1
Q,651,754,-1
Q,651,771,-1
Q,651,772,-1
Q,651,775,-1
Q,651,780,-1
Q,651,781,-1
Q,651,786,-1
Q,651,789,-1
Q,651,793,-1
Q,651,814,-1
Q,651,817,-1
Q,651,825,-1
Q,651,827,-1
Q,651,828,-1
Q,651,830,-1
Q,651,835,-1
Q,651,843,-1
Q,651,846,-1
Q,651,849,-1
Q,651,853,-1
Q,653,660,-1
Q,653,666,-1
Q,653,670,-1
Q,653,671,-1
Q,653,676,-1
Q,653,680,-1
Q,653,685,-1
Q,653,687,-1
Q,653,695,-1
Q,653,701,-1
Q,653,702,-1
Q,653,707,-1
Q,653,708,-1
Q,653,717,-1
Q,653,719,-1
Q,653,720,0
Q,653,738,-1
Q,653,748,-1
Q,653,754,-1
Q,653,771,-1
Q,653,772,-1
Q,653,775,-1
Q,653,780,-1
Q,653,781,-1
Q,653,786,-1
Q,653,789,-1
Q,653,793,-1
Q,653,814,-1
Q,653,817,-1
Q,653,825,-1
Q,653,827,-1
Q,653,828,-1
Q,653,830,-1
Q,653,835,-1
Q,653,843,-1
Q,653,846,-1
Q,653,849,-1
Q,653,853,-1
Q,660,666,-1
Q,660,670,-1
Q,660,671,-1
Q,660,676,-1
Q,660,680,-1
Q,660,685,-1
Q,660,687,1
Q,660,695,-1
Q,660,701,-1
Q,660,702,-1
Q,660,707,-1
Q,660,708,-1
Q,660,717,-1
Q,660,719,-1
Q,660,720,-1
Q,660,738,-1
Q,660,748,-1
Q,660,754,-1
Q,660,771,-1
Q,660,772,-1
Q,660,775,-1
Q,660,780,-1
Q,660,781,-1
Q,660,786,-1
Q,660,789,-1
Q,660,793,-1
Q,660,814,-1
Q,660,817,-1
Q,660,825,-1
Q,660,827,-1
Q,660,828,-1
Q,660,830,-1
Q,660,835,-1
Q,660,843,-1
Q,660,846,-1
Q,660,849,-1
Q,660,853,-1
Q,666,670,-1
Q,666,671,-1
Q,666,676,-1
Q,666,680,-1
Q,666,685,-1
Q,666,687,-1
Q,666,695,-1
Q,666,701,-1
Q,666,702,-1
Q,666,707,-1
Q,666,708,-1
Q,666,717,-1
Q,666,719,-1
Q,666,720,-1
Q,666,738,-1
Q,666,748,-1
Q,666,754,-1
Q,666,771,-1
Q,666,772,-1
Q,666,775,-1
Q,666,780,0
Q,666,781,-1
Q,666,786,-1
Q,666,789,-1
Q,666,793,-1
Q,666,814,-1
Q,666,817,-1
Q,666,825,-1
Q,666,827,-1
Q,666,828,-1
Q,666,830,-1
Q,666,835,-1
Q,666,843,-1
Q,666,846,-1
Q,666,849,-1
Q,666,853,-1
Q,670,671,-1
Q,670,676,-1
Q,670,680,-1
Q,670,685,-1
Q,670,687,-1
Q,670,695,-1
Q,670,701,-1
Q,670,702,-1
Q,670,707,-1
Q,670,708,-1
Q,670,717,-1
Q,670,719,0
Q,670,720,-1
Q,670,738,-1
Q,670,748,-1
Q,670,754,-1
Q,670,771,-1
Q,670,772,-1
Q,670,775,-1
Q,670,780,-1
Q,670,781,-1
Q,670,786,-1
Q,670,789,-1
Q,670,793,-1
Q,670,814,-1
Q,670,817,-1
Q,670,825,-1
Q,670,827,-1
Q,670,828,-1
Q,670,830,-1
Q,670,835,-1
Q,670,843,-1
Q,670,846,-1
Q,670,849,-1
Q,670,853,-1
Q,671,676,-1
Q,671,680,-1
Q,671,685,-1
Q,671,687,-1
Q,671,695,-1
Q,671,701,-1
Q,671,702,-1
Q,671,707,-1
Q,671,708,-1
Q,671,717,-1
Q,671,719,-1
Q,671,720,-1
Q,671,738,-1
Q,671,748,-1
Q,671,754,-1
Q,671,771,-1
Q,671,772,-1
Q,671,775,-1
Q,671,780,1
Q,671,781,-1
Q,671,786,-1
Q,671,789,-1
Q,671,793,-1
Q,671,814,-1
Q,671,817,-1
Q,671,825,-1
Q,671,827,-1
Q,671,828,-1
Q,671,830,-1
Q,671,835,-1
Q,671,843,-1
Q,671,846,-1
Q,671,849,-1
Q,671,853,-1
Q,676,680,-1
Q,676,685,-1
Q,676,687,-1
Q,676,695,-1
Q,676,701,-1
Q,676,702,-1
Q,676,707,0
Q,676,708,-1
Q,676,717,-1
Q,676,719,-1
Q,676,720,-1
Q,676,738,-1
Q,676,748,-1
Q,676,754,-1
Q,676,771,-1
Q,676,772,-1
Q,676,775,-1
Q,676,780,-1
Q,676,781,-1
Q,676,786,-1
Q,676,789,-1
Q,676,793,-1
Q,676,814,-1
Q,676,817,-1
Q,676,825,-1
Q,676,827,-1
Q,676,828,-1
Q,676,830,-1
Q,676,835,-1
Q,676,843,-1
Q,676,846,-1
Q,676,849,-1
Q,676,853,-1
Q,680,685,-1
Q,680,687,-1
Q,680,695,-1
Q,680,701,-1
Q,680,702,-1
Q,680,707,-1
Q,680,708,-1
Q,680,717,-1
Q,680,719,-1
Q,680,720,-1
Q,680,738,-1
Q,680,748,-1
Q,680,754,-1
Q,680,771,-1
Q,680,772,-1
Q,680,775,-1
Q,680,780,-1
Q,680,781,-1
Q,680,786,-1
Q,680,789,-1
Q,680,793,-1
Q,680,814,-1
Q,680,817,-1
Q,680,825,-1
Q,680,827,-1
Q,680,828,-1
Q,680,830,-1
Q,680,835,-1
Q,680,843,-1
Q,680,846,-1
Q,680,849,0
Q,680,853,-1
Q,685,687,-1
Q,685,695,-1
Q,685,701,-1
Q,685,702,-1
Q,685,707,-1
Q,685,708,-1
Q,685,717,-1
Q,685,719,-1
Q,685,720,-1
Q,685,738,-1
Q,685,748,-1
Q,685,754,-1
Q,685,771,-1
Q,685,772,-1
Q,685,775,-1
Q,685,780,-1
Q,685,781,-1
Q,685,786,-1
Q,685,789,-1
Q,685,793,-1
Q,685,814,-1
Q,685,817,-1
Q,685,825,-1
Q,685,827,-1
Q,685,828,-1
Q,685,830,-1
Q,685,835,-1
Q,685,843,-1
Q,685,846,-1
Q,685,849,-1
Q,685,853,-1
Q,687,695,-1
Q,687,701,-1
Q,687,702,-1
Q,687,707,-1
Q,687,708,-1
Q,687,717,-1
Q,687,719,-1
Q,687,720,-1
Q,687,738,-1
Q,687,748,-1
Q,687,754,-1
Q,687,771,-1
Q,687,772,-1
Q,687,775,-1
Q,687,780,-1
Q,687,781,-1
Q,687,786,-1
Q,687,789,-1
Q,687,793,-1
Q,687,814,-1
Q,687,817,-1
Q,687,825,-1
Q,687,827,-1
Q,687,828,-1
Q,687,830,-1
Q,687,835,-1
Q,687,843,-1
Q,687,846,-1
Q,687,849,-1
Q,687,853,-1
Q,695,701,-1
Q,695,702,-1
Q,695,707,-1
Q,695,708,-1
Q,695,717,-1
Q,695,719,-1
Q,695,720,-1
Q,695,738,-1
Q,695,748,-1
Q,695,754,1
Q,695,771,-1
Q,695,772,-1
Q,695,775,-1
Q,695,780,-1
Q,695,781,-1
Q,695,786,-1
Q,695,789,-1
Q,695,793,-1
Q,695,814,-1
Q,695,817,-1
Q,695,825,-1
Q,695,827,-1
Q,695,828,-1
Q,695,830,-1
Q,695,835,-1
Q,695,843,-1
Q,695,846,-1
Q,695,849,-1
Q,695,853,-1
Q,701,702,-1
Q,701,707,-1
Q,701,708,-1
Q,701,717,-1
Q,701,719,-1
Q,701,720,-1
Q,701,738,-1
Q,701,748,-1
Q,701,754,-1
Q,701,771,-1
Q,701,772,-1
Q,701,775,-1
Q,701,780,-1
Q,701,781,-1
Q,701,786,-1
Q,701,789,-1
Q,701,793,-1
Q,701,814,-1
Q,701,817,-1
Q,701,825,-1
Q,701,827,-1
Q,701,828,-1
Q,701,830,-1
Q,701,835,-1
Q,701,843,-1
Q,701,846,-1
Q,701,849,-1
Q,701,853,-1
Q,702,707,-1
Q,702,708,-1
Q,702,717,-1
Q,702,719,-1
Q,702,720,-1
Q,702,738,-1
Q,702,748,-1
Q,702,754,-1
Q,702,771,-1
Q,702,772,-1
Q,702,775,-1
Q,702,780,-1
Q,702,781,-1
Q,702,786,-1
Q,702,789,-1
Q,702,793,-1
Q,702,814,-1
Q,702,817,-1
Q,702,825,-1
Q,702,827,-1
Q,702,828,-1
Q,702,830,-1
Q,702,835,-1
Q,702,843,-1
Q,702,846,-1
Q,702,849,-1
Q,702,853,-1
Q,707,708,-1
Q,707,717,-1
Q,707,719,-1
Q,707,720,-1
Q,707,738,-1
Q,707,748,-1
Q,707,754,-1
Q,707,771,-1
Q,707,772,-1
Q,707,775,-1
Q,707,780,-1
Q,707,781,-1
Q,707,786,-1
Q,707,789,-1
Q,707,793,-1
Q,707,814,-1
Q,707,817,-1
Q,707,825,-1
Q,707,827,-1
Q,707,828,-1
Q,707,830,-1
Q,707,835,-1
Q,707,843,-1
Q,707,846,-1
Q,707,849,-1
Q,707,853,-1
Q,708,717,-1
Q,708,719,1
Q,708,720,-1
Q,708,738,-1
Q,708,748,-1
Q,708,754,-1
Q,708,771,-1
Q,708,772,-1
Q,708,775,-1
Q,708,780,-1
Q,708,781,-1
Q,708,786,-1
Q,708,789,-1
Q,708,793,-1
Q,708,814,-1
Q,708,817,-1
Q,708,825,-1
Q,708,827,-1
Q,708,828,1
Q,708,830,-1
Q,708,835,-1
Q,708,843,-1
Q,708,846,-1
Q,708,849,-1
Q,708,853,-1
Q,717,719,-1
Q,717,720,-1
Q,717,738,-1
Q,717,748,-1
Q,717,754,-1
Q,717,771,-1
Q,717,772,-1
Q,717,775,-1
Q,717,780,-1
Q,717,781,-1
Q,717,786,-1
Q,717,789,-1
Q,717,793,-1
Q,717,814,-1
Q,717,817,-1
Q,717,825,-1
Q,717,827,-1
Q,717,828,-1
Q,717,830,-1
Q,717,835,-1
Q,717,843,-1
Q,717,846,-1
Q,717,849,-1
Q,717,853,0
Q,719,720,-1
Q,719,738,-1
Q,719,748,-1
Q,719,754,-1
Q,719,771,1
Q,719,772,-1
Q,719,775,-1
Q,719,780,-1
Q,719,781,-1
Q,719,786,-1
Q,719,789,-1
Q,719,793,-1
Q,719,814,-1
Q,719,817,-1
Q,719,825,-1
Q,719,827,-1
Q,719,828,-1
Q,719,830,-1
Q,719,835,-1
Q,719,843,-1
Q,719,846,-1
Q,719,849,-1
Q,719,853,-1
Q,720,738,-1
Q,720,748,-1
Q,720,754,-1
Q,720,771,-1
Q,720,772,-1
Q,720,775,-1
Q,720,780,-1
Q,720,781,-1
Q,720,786,1
Q,720,789,-1
Q,720,793,-1
Q,720,814,-1
Q,720,817,-1
Q,720,825,-1
Q,720,827,-1
Q,720,828,-1
Q,720,830,-1
Q,720,835,-1
Q,720,843,-1
Q,720,846,-1
Q,720,849,-1
Q,720,853,-1
Q,738,748,-1
Q,738,754,-1
Q,738,771,-1
Q,738,772,-1
Q,738,775,-1
Q,738,780,-1
Q,738,781,1
Q,738,786,-1
Q,738,789,-1
Q,738,793,-1
Q,738,814,-1
Q,738,817,-1
Q,738,825,-1
Q,738,827,-1
Q,738,828,-1
Q,738,830,-1
Q,738,835,-1
Q,738,843,-1
Q,738,846,-1
Q,738,849,-1
Q,738,853,-1
Q,748,754,-1
Q,748,771,-1
Q,748,772,-1
Q,748,775,-1
Q,748,780,-1
Q,748,781,-1
Q,748,786,-1
Q,748,789,-1
Q,748,793,-1
Q,748,814,-1
Q,748,817,-1
Q,748,825,-1
Q,748,827,-1
Q,748,828,-1
Q,748,830,-1
Q,748,835,-1
Q,748,843,-1
Q,748,846,-1
Q,748,849,-1
Q,748,853,-1
Q,754,771,-1
Q,754,772,-1
Q,754,775,-1
Q,754,780,-1
Q,754,781,-1
Q,754,786,-1
Q,754,789,-1
Q,754,793,-1
Q,754,814,-1
Q,754,817,-1
Q,754,825,-1
Q,754,827,-1
Q,754,828,-1
Q,754,830,-1
Q,754,835,-1
Q,754,843,-1
Q,754,846,-1
Q,754,849,-1
Q,754,853,-1
Q,771,772,-1
Q,771,775,-1
Q,771,780,-1
Q,771,781,-1
Q,771,786,-1
Q,771,789,1
Q,771,793,-1
Q,771,814,-1
Q,771,817,-1
Q,771,825,-1
Q,771,827,-1
Q,771,828,-1
Q,771,830,-1
Q,771,835,-1
Q,771,843,-1
Q,771,846,-1
Q,771,849,-1
Q,771,853,-1
Q,772,775,-1
Q,772,780,-1
Q,772,781,-1
Q,772,786,-1
Q,772,789,-1
Q,772,793,-1
Q,772,814,-1
Q,772,817,-1
Q,772,825,-1
Q,772,827,-1
Q,772,828,-1
Q,772,830,-1
Q,772,835,-1
Q,772,843,-1
Q,772,846,-1
Q,772,849,-1
Q,772,853,-1
Q,775,780,-1
Q,775,781,-1
Q,775,786,-1
Q,775,789,-1
Q,775,793,-1
Q,775,814,-1
Q,775,817,-1
Q,775,825,-1
Q,775,827,-1
Q,775,828,-1
Q,775,830,-1
Q,775,835,-1
Q,775,843,-1
Q,775,846,-1
Q,775,849,-1
Q,775,853,-1
Q,780,781,-1
Q,780,786,-1
Q,780,789,-1
Q,780,793,-1
Q,780,814,-1
Q,780,817,-1
Q,780,825,-1
Q,780,827,-1
Q,780,828,-1
Q,780,830,-1
Q,780,835,-1
Q,780,843,-1
Q,780,846,-1
Q,780,849,-1
Q,780,853,-1
Q,781,786,-1
Q,781,789,-1
Q,781,793,-1
Q,781,814,-1
Q,781,817,-1
Q,781,825,-1
Q,781,827,-1
Q,781,828,-1
Q,781,830,-1
Q,781,835,-1
Q,781,843,-1
Q,781,846,-1
Q,781,849,-1
Q,781,853,-1
Q,786,789,-1
Q,786,793,-1
Q,786,814,1
Q,786,817,-1
Q,786,825,-1
Q,786,827,-1
Q,786,828,-1
Q,786,830,-1
Q,786,835,-1
Q,786,843,-1
Q,786,846,-1
Q,786,849,1
Q,786,853,-1
Q,789,793,-1
Q,789,814,-1
Q,789,817,-1
Q,789,825,-1
Q,789,827,-1
Q,789,828,-1
Q,789,830,-1
Q,789,835,-1
Q,789,843,-1
Q,789,846,-1
Q,789,849,-1
Q,789,853,-1
Q,793,814,-1
Q,793,817,-1
Q,793,825,-1
Q,793,827,-1
Q,793,828,-1
Q,793,830,-1
Q,793,835,-1
Q,793,843,-1
Q,793,846,-1
Q,793,849,-1
Q,793,853,-1
Q,814,817,-1
Q,814,825,-1
Q,814,827,-1
Q,814,828,-1
Q,814,830,-1
Q,814,835,-1
Q,814,843,-1
Q,814,846,-1
Q,814,849,-1
Q,814,853,-1
Q,817,825,-1
Q,817,827,-1
Q,817,828,-1
Q,817,830,-1
Q,817,835,-1
Q,817,843,-1
Q,817,846,-1
Q,817,849,-1
Q,817,853,-1
Q,825,827,-1
Q,825,828,-1
Q,825,830,-1
Q,825,835,-1
Q,825,843,-1
Q,825,846,1
Q,825,849,-1
Q,825,853,-1
Q,827,828,-1
Q,827,830,-1
Q,827,835,-1
Q,827,843,-1
Q,827,846,-1
Q,827,849,0
Q,827,853,-1
Q,828,830,-1
Q,828,835,-1
Q,828,843,-1
Q,828,846,-1
Q,828,849,-1
Q,828,853,-1
Q,830,835,-1
Q,830,843,-1
Q,830,846,-1
Q,830,849,-1
Q,830,853,-1
Q,835,843,-1
Q,835,846,-1
Q,835,849,-1
Q,835,853,-1
Q,843,846,-1
Q,843,849,-1
Q,843,853,-1
Q,846,849,-1
Q,846,853,-1
Q,849,853,-1
R,503,507,-1
R,503,511,-1
R,503,522,-1
R,503,526,-1
R,503,533,-1
R,503,535,-1
R,503,539,-1
R,503,549,-1
R,503,556,-1
R,503,557,-1
R,503,562,-1
R,503,568,-1
R,503,577,-1
R,503,591,-1
R,503,592,-1
R,503,603,-1
R,503,607,-1
R,503,612,-1
R,503,623,-1
R,503,625,-1
R,503,627,-1
R,503,629,-1
R,503,635,-1
R,503,636,-1
R,503,637,-1
R,503,641,-1
R,503,645,-1
R,503,648,-1
R,503,651,-1
R,503,660,-1
R,503,666,-1
R,503,668,-1
R,503,670,-1
R,503,671,-1
R,503,672,-1
R,503,673,-1
R,503,674,-1
R,503,676,-1
R,503,680,-1
R,503,693,-1
R,503,695,-1
R,503,701,-1
R,503,702,-1
R,503,708,-1
R,503,716,-1
R,503,717,-1
R,503,720,-1
R,503,721,-1
R,503,722,-1
R,503,725,-1
R,503,727,-1
R,503,731,-1
R,503,748,-1
R,503,754,-1
R,503,773,-1
R,503,780,-1
R,503,781,-1
R,503,786,-1
R,503,789,-1
R,503,810,-1
R,503,817,-1
R,503,825,0
R,503,826,-1
R,503,829,-1
R,503,835,-1
R,503,846,-1
R,503,849,-1
R,507,511,-1
R,507,522,-1
R,507,526,-1
R,507,533,-1
R,507,535,-1
R,507,539,-1
R,507,549,-1
R,507,556,-1
R,507,557,-1
R,507,562,-1
R,507,568,-1
R,507,577,0
R,507,591,-1
R,507,592,-1
R,507,603,-1
R,507,607,-1
R,507,612,-1
R,507,623,-1
R,507,625,-1
R,507,627,-1
R,507,629,-1
R,507,635,-1
R,507,636,-1
R,507,637,-1
R,507,641,-1
R,507,645,-1
R,507,648,-1
R,507,651,-1
R,507,660,-1
R,507,666,-1
R,507,668,-1
R,507,670,-1
R,507,671,-1
R,507,672,-1
R,507,673,-1
R,507,674,-1
R,507,676,-1
R,507,680,-1
R,507,693,-1
R,507,695,-1
R,507,701,-1
R,507,702,-1
R,507,708,-1
R,507,716,-1
R,507,717,-1
R,507,720,-1
R,507,721,-1
R,507,722,-1
R,507,725,-1
R,507,727,-1
R,507,731,-1
R,507,748,-1
R,507,754,-1
R,507,773,-1
R,507,780,-1
R,507,781,-1
R,507,786,-1
R,507,789,-1
R,507,810,-1
R,507,817,-1
R,507,825,-1
R,507,826,-1
R,507,829,-1
R,507,835,-1
R,507,846,-1
R,507,849,-1
R,511,522,1
R,511,526,-1
R,511,533,-1
R,511,535,-1
R,511,539,-1
R,511,549,-1
R,511,556,-1
R,511,557,-1
R,511,562,-1
R,511,568,-1
R,511,577,-1
R,511,591,-1
R,511,592,-1
R,511,603,-1
R,511,607,-1
R,511,612,1
R,511,623,-1
R,511,625,-1
R,511,627,-1
R,511,629,-1
R,511,635,-1
R,511,636,-1
R,511,637,-1
R,511,641,-1
R,511,645,-1
R,511,648,-1
R,511,651,-1
R,511,660,-1
R,511,666,-1
R,511,668,-1
R,511,670,-1
R,511,671,-1
R,511,672,-1
R,511,673,-1
R,511,674,-1
R,511,676,-1
R,511,680,-1
R,511,693,-1
R,511,695,-1
R,511,701,-1
R,511,702,-1
R,511,708,-1
R,511,716,-1
R,511,717,-1
R,511,720,0
R,511,721,-1
R,511,722,-1
R,511,725,-1
R,511,727,-1
R,511,731,-1
R,511,748,-1
R,511,754,-1
R,511,773,-1
R,511,780,-1
R,511,781,-1
R,511,786,-1
R,511,789,-1
R,511,810,-1
R,511,817,-1
R,511,825,-1
R,511,826,-1
R,511,829,-1
R,511,835,-1
R,511,846,-1
R,511,849,-1
R,522,526,-1
R,522,533,-1
R,522,535,-1
R,522,539,-1
R,522,549,-1
R,522,556,-1
R,522,557,-1
R,522,562,-1
R,522,568,-1
R,522,577,-1
R,522,591,-1
R,522,592,-1
R,522,603,-1
R,522,607,-1
R,522,612,-1
R,522,623,-1
R,522,625,-1
R,522,627,-1
R,522,629,-1
R,522,635,-1
R,522,636,-1
R,522,637,-1
R,522,641,-1
R,522,645,-1
R,522,648,-1
R,522,651,-1
R,522,660,-1
R,522,666,-1
R,522,668,-1
R,522,670,-1
R,522,671,-1
R,522,672,-1
R,522,673,-1
R,522,674,-1
R,522,676,-1
R,522,680,-1
R,522,693,-1
R,522,695,-1
R,522,701,-1
R,522,702,-1
R,522,708,-1
R,522,716,-1
R,522,717,-1
R,522,720,-1
R,522,721,-1
R,522,722,-1
R,522,725,-1
R,522,727,-1
R,522,731,-1
R,522,748,-1
R,522,754,-1
R,522,773,-1
R,522,780,-1
R,522,781,-1
R,522,786,-1
R,522,789,-1
R,522,810,-1
R,522,817,-1
R,522,825,-1
R,522,826,-1
R,522,829,-1
R,522,835,-1
R,522,846,-1
R,522,849,-1
R,526,533,-1
R,526,535,-1
R,526,539,-1
R,526,549,-1
R,526,556,-1
R,526,557,-1
R,526,562,-1
R,526,568,-1
R,526,577,-1
R,526,591,-1
R,526,592,-1
R,526,603,-1
R,526,607,-1
R,526,612,-1
R,526,623,-1
R,526,625,-1
R,526,627,-1
R,526,629,-1
R,526,635,-1
R,526,636,-1
R,526,637,-1
R,526,641,-1
R,526,645,-1
R,526,648,-1
R,526,651,-1
R,526,660,-1
R,526,666,-1
R,526,668,-1
R,526,670,-1
R,526,671,-1
R,526,672,-1
R,526,673,-1
R,526,674,-1
R,526,676,-1
R,526,680,-1
R,526,693,-1
R,526,695,-1
R,526,701,-1
R,526,702,-1
R,526,708,-1
R,526,716,-1
R,526,717,-1
R,526,720,-1
R,526,721,-1
R,526,722,-1
R,526,725,-1
R,526,727,-1
R,526,731,-1
R,526,748,-1
R,526,754,-1
R,526,773,-1
R,526,780,-1
R,526,781,-1
R,526,786,-1
R,526,789,-1
R,526,810,-1
R,526,817,-1
R,526,825,-1
R,526,826,-1
R,526,829,-1
R,526,835,-1
R,526,846,-1
R,526,849,-1
R,533,535,0
R,533,539,-1
R,533,549,-1
R,533,556,-1
R,533,557,-1
R,533,562,-1
R,533,568,-1
R,533,577,-1
R,533,591,-1
R,533,592,-1
R,533,603,-1
R,533,607,-1
R,533,612,-1
R,533,623,-1
R,533,625,-1
R,533,627,-1
R,533,629,-1
R,533,635,-1
R,533,636,-1
R,533,637,-1
R,533,641,-1
R,533,645,-1
R,533,648,-1
R,533,651,-1
R,533,660,-1
R,533,666,-1
R,533,668,-1
R,533,670,-1
R,533,671,-1
R,533,672,-1
R,533,673,-1
R,533,674,-1
R,533,676,-1
R,533,680,-1
R,533,693,-1
R,533,695,-1
R,533,701,-1
R,533,702,-1
R,533,708,-1
R,533,716,-1
R,533,717,-1
R,533,720,-1
R,533,721,-1
R,533,722,-1
R,533,725,-1
R,533,727,-1
R,533,731,-1
R,533,748,-1
R,533,754,-1
R,533,773,-1
R,533,780,-1
R,533,781,-1
R,533,786,-1
R,533,789,-1
R,533,810,-1
R,533,817,-1
R,533,825,-1
